GSEA_RSbp_NAME	GSEA_RSbp_ES	GSEA_RSbp_NOM.p.val	GSEA_SCbp_NAME	GSEA_SCbp_ES	GSEA_SCbp_NOM.p.val	GSEA_SCIIbp_NAME	GSEA_SCIIbp_ES	GSEA_SCIIbp_NOM.p.val
GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.5736952	0.019653179	GO_NEUROTRANSMITTER_UPTAKE	0.5651037	0.032657657	GO_LYMPHOCYTE_ACTIVATION	0.4218538	0.009
GO_NEURON_MATURATION	0.5574869	0.019675925	GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	0.4379136	0.032719836	GO_RESPONSE_TO_INORGANIC_SUBSTANCE	0.41642967	0.009
GO_LENS_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	0.6762589	0.019777503	GO_POSITIVE_REGULATION_OF_CHEMOTAXIS	0.44699314	0.032955717	GO_TAXIS	0.41718185	0.009
GO_POSITIVE_REGULATION_OF_MAPK_CASCADE	0.40868035	0.02006018	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.38211235	0.033	GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	0.41321117	0.009
GO_GLUTAMATE_SECRETION	0.59364504	0.020070838	GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	0.6081669	0.03305785	GO_NEPHRON_DEVELOPMENT	0.5010951	0.009009009
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	0.5417524	0.02020202	GO_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	0.42951316	0.03346856	GO_FEMALE_PREGNANCY	0.4898383	0.009009009
GO_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	0.43957567	0.020387359	GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	0.44426754	0.033570703	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	0.48765445	0.009027082
GO_ACUTE_INFLAMMATORY_RESPONSE	0.5508066	0.020501139	GO_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION	0.6106147	0.033939395	GO_MAMMARY_GLAND_DEVELOPMENT	0.49478295	0.009036144
GO_REGULATION_OF_METANEPHROS_DEVELOPMENT	0.676183	0.020565553	GO_KETONE_BIOSYNTHETIC_PROCESS	0.5337892	0.03399123	GO_REGULATION_OF_BLOOD_PRESSURE	0.49334854	0.0090543255
GO_FOREBRAIN_GENERATION_OF_NEURONS	0.54826444	0.020618556	GO_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	0.49070588	0.03411514	GO_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT	0.66741836	0.009090909
GO_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	0.6565946	0.020698577	GO_ADAPTIVE_THERMOGENESIS	0.4246468	0.034274194	GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	0.55775315	0.009326424
GO_TISSUE_HOMEOSTASIS	0.4538774	0.020703934	GO_CARDIAC_MUSCLE_CONTRACTION	0.4468363	0.03469388	GO_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	0.5650209	0.009365245
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	0.45828283	0.020898642	GO_FACE_DEVELOPMENT	0.49559775	0.034920637	GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	0.563123	0.009394572
GO_OLIGODENDROCYTE_DIFFERENTIATION	0.52417856	0.02094818	GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	0.60946727	0.034981906	GO_KERATINIZATION	0.6027223	0.009803922
GO_REGULATION_OF_ORGANIC_ACID_TRANSPORT	0.581289	0.02112676	GO_ZINC_ION_TRANSMEMBRANE_TRANSPORT	0.58907896	0.035128806	GO_CORNIFICATION	0.62309194	0.009879254
GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.43265355	0.02112676	GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	0.4079979	0.035246726	GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	0.44086418	0.01
GO_CONTRACTILE_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	0.49216762	0.021459227	GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	0.4149701	0.03531786	GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.44037572	0.01
GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	0.6215329	0.021556886	GO_DEOXYRIBOSE_PHOSPHATE_CATABOLIC_PROCESS	0.6182931	0.035377357	GO_MUSCLE_CELL_DIFFERENTIATION	0.43812066	0.01
GO_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	0.6582936	0.021573603	GO_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	0.47564763	0.035714287	GO_SMALL_MOLECULE_CATABOLIC_PROCESS	0.42668238	0.01
GO_GLIOGENESIS	0.4434391	0.022267206	GO_RIBOSOME_BIOGENESIS	0.3791571	0.036	GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	0.40395218	0.01
GO_PROTEIN_AUTOPHOSPHORYLATION	0.43483463	0.022289768	GO_ORGANIC_ANION_TRANSPORT	0.37086338	0.036	GO_INOSITOL_LIPID_MEDIATED_SIGNALING	0.4838227	0.01002004
GO_CORONARY_VASCULATURE_DEVELOPMENT	0.5812325	0.022432113	GO_APOPTOTIC_SIGNALING_PATHWAY	0.36456117	0.036	GO_CARBOHYDRATE_TRANSPORT	0.48964396	0.01002004
GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	0.5075136	0.022435898	GO_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT	0.5851887	0.036130536	GO_ANATOMICAL_STRUCTURE_MATURATION	0.4704632	0.01002004
GO_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	0.48494488	0.02248394	GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING	0.5918659	0.036172695	GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	0.47392935	0.01003009
GO_POSTSYNAPSE_ORGANIZATION	0.46184874	0.022564102	GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	0.42401883	0.036217302	GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	0.47825608	0.01004016
GO_PEPTIDE_HORMONE_SECRETION	0.44361165	0.022564102	GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	0.47929507	0.03668763	GO_KIDNEY_EPITHELIUM_DEVELOPMENT	0.48897746	0.0100603625
GO_REGULATION_OF_DENDRITE_DEVELOPMENT	0.46231374	0.022633744	GO_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS	0.6020972	0.036697246	GO_RESPONSE_TO_ETHANOL	0.5044346	0.010070493
GO_ENDODERM_FORMATION	0.60226625	0.022673031	GO_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	0.612794	0.036729857	GO_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	0.4881041	0.01010101
GO_RESPONSE_TO_ALKALOID	0.48738375	0.022751896	GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0.35998994	0.037	GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.53843707	0.01017294
GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION	0.6718307	0.02284264	GO_CELLULAR_RESPONSE_TO_LIPID	0.3628294	0.037037037	GO_GLUTATHIONE_METABOLIC_PROCESS	0.5837941	0.010416667
GO_INTERFERON_GAMMA_PRODUCTION	0.55409515	0.02293578	GO_POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS	0.5420723	0.03712036	GO_REGULATION_OF_AMINO_ACID_TRANSPORT	0.67784554	0.010477299
GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	0.55438864	0.022988506	GO_REGULATION_OF_AMINO_ACID_TRANSPORT	0.6008825	0.037214886	GO_AMYLOID_FIBRIL_FORMATION	0.68650264	0.010526316
GO_RESPONSE_TO_GROWTH_FACTOR	0.38500172	0.023	GO_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	0.45880646	0.037305698	GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	0.68468803	0.010526316
GO_PEPTIDE_SECRETION	0.40088582	0.023069208	GO_REGULATION_OF_TUBE_SIZE	0.45714158	0.0373444	GO_CELLULAR_RESPONSE_TO_FATTY_ACID	0.61579686	0.010570824
GO_DETECTION_OF_LIGHT_STIMULUS	0.57543814	0.023201857	GO_STEROL_METABOLIC_PROCESS	0.4264363	0.037601627	GO_REGULATION_OF_LIPID_CATABOLIC_PROCESS	0.59324867	0.010604454
GO_T_CELL_DIFFERENTIATION	0.4485413	0.023589743	GO_HOMOTYPIC_CELL_CELL_ADHESION	0.47550234	0.037696335	GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	0.58365107	0.010615711
GO_REGULATION_OF_LIPID_TRANSPORT	0.5055274	0.023630505	GO_RESPONSE_TO_HYDROPEROXIDE	0.6019044	0.037714284	GO_FEEDING_BEHAVIOR	0.5620546	0.010626992
GO_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	0.44573137	0.023662552	GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.44456732	0.037871033	GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	0.6186712	0.010706638
GO_RESPONSE_TO_ATP	0.66134846	0.023684211	GO_REGULATION_OF_AMYLOID_BETA_FORMATION	0.5501512	0.037887484	GO_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	0.5952833	0.010741139
GO_PRIMARY_ALCOHOL_METABOLIC_PROCESS	0.5413939	0.023728814	GO_AMYLOID_BETA_FORMATION	0.5428349	0.03803132	GO_CHOLESTEROL_EFFLUX	0.59655356	0.010869565
GO_ACTIVATION_OF_IMMUNE_RESPONSE	0.39695007	0.024	GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	0.4113157	0.038114343	GO_HEART_PROCESS	0.44763738	0.011
GO_RESPONSE_TO_ANTIBIOTIC	0.4210392	0.024217961	GO_ICOSANOID_BIOSYNTHETIC_PROCESS	0.5633165	0.03820225	GO_LIPID_LOCALIZATION	0.4317468	0.011
GO_RESPONSE_TO_AMYLOID_BETA	0.60464907	0.024418605	GO_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS	0.51652825	0.038209606	GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	0.40428057	0.011
GO_MYELOID_LEUKOCYTE_DIFFERENTIATION	0.45975873	0.024948025	GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	0.5940351	0.03828306	GO_AMMONIUM_ION_METABOLIC_PROCESS	0.4760599	0.011011011
GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	0.623786	0.025270758	GO_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	0.4778914	0.038702928	GO_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	0.62779963	0.011049724
GO_RHO_PROTEIN_SIGNAL_TRANSDUCTION	0.44072753	0.025406504	GO_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	0.5686781	0.038812786	GO_ENTRY_INTO_HOST	0.49015924	0.011055277
GO_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	0.40845937	0.026052104	GO_GLAND_DEVELOPMENT	0.3701943	0.039	GO_AMYLOID_BETA_CLEARANCE	0.62010264	0.011061947
GO_CELLULAR_METABOLIC_COMPOUND_SALVAGE	0.6062385	0.026097272	GO_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	0.61442274	0.039007094	GO_T_CELL_PROLIFERATION	0.49417067	0.011099899
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	0.41879126	0.026156941	GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	0.61293995	0.039285716	GO_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	0.5281142	0.011122346
GO_EPIDERMIS_DEVELOPMENT	0.43280032	0.02639594	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	0.54017943	0.039325844	GO_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	0.5004789	0.011201629
GO_CHLORIDE_TRANSPORT	0.523566	0.02669633	GO_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	0.5589314	0.039727584	GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	0.65137625	0.011210762
GO_POSITIVE_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	0.6598341	0.026717557	GO_REGULATION_OF_HEART_RATE	0.46315497	0.039915968	GO_POSITIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	0.65761745	0.011248594
GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	0.6389563	0.02673147	GO_REGULATION_OF_LIPASE_ACTIVITY	0.46039185	0.04	GO_LYMPH_VESSEL_MORPHOGENESIS	0.6845063	0.011560693
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	0.63004625	0.027479092	GO_CYTOKINE_PRODUCTION	0.35830325	0.04	GO_NEURAL_CREST_CELL_MIGRATION	0.593704	0.011677282
GO_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	0.59838146	0.027479092	GO_RESPONSE_TO_ACID_CHEMICAL	0.3798649	0.04004004	GO_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	0.60884416	0.011739595
GO_REGULATION_OF_AMINO_ACID_TRANSPORT	0.6719624	0.02774275	GO_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	0.57979965	0.040091638	GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	0.45489314	0.012
GO_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	0.47645822	0.028391168	GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	0.4443503	0.040123455	GO_RESPONSE_TO_METAL_ION	0.4400728	0.012
GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_DIAMETER	0.5574268	0.028506272	GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.5234602	0.040348966	GO_CELL_JUNCTION_ORGANIZATION	0.4370102	0.012
GO_GLUCOSE_IMPORT	0.5302919	0.02895323	GO_PROTEIN_TETRAMERIZATION	0.43106464	0.040444896	GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	0.4112397	0.012
GO_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	0.5128805	0.02905028	GO_RESPONSE_TO_CAFFEINE	0.59505093	0.04047619	GO_CYTOSOLIC_CALCIUM_ION_TRANSPORT	0.48149505	0.012024048
GO_PRE_MIRNA_PROCESSING	0.6651183	0.029113924	GO_BODY_MORPHOGENESIS	0.49486706	0.04064171	GO_REGULATION_OF_T_CELL_ACTIVATION	0.45613357	0.012024048
GO_TOXIN_TRANSPORT	0.57624567	0.029171528	GO_CAMERA_TYPE_EYE_MORPHOGENESIS	0.44150344	0.04069176	GO_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	0.4965637	0.012084592
GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	0.69067293	0.029299363	GO_MACROMOLECULE_DEACYLATION	0.43715063	0.040774718	GO_ACTIN_MEDIATED_CELL_CONTRACTION	0.5033719	0.012170386
GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	0.58178496	0.029446408	GO_PEPTIDE_HORMONE_PROCESSING	0.5840209	0.040983606	GO_TERPENOID_METABOLIC_PROCESS	0.5297692	0.0121951215
GO_GLOMERULAR_EPITHELIUM_DEVELOPMENT	0.684877	0.029908972	GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	0.60617626	0.041062802	GO_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	0.65554035	0.0122358175
GO_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	0.5783237	0.029953917	GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	0.602702	0.04186603	GO_REGULATION_OF_ANIMAL_ORGAN_FORMATION	0.6378488	0.01230425
GO_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION	0.61453104	0.030303031	GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	0.3713443	0.042	GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	0.6537111	0.012373453
GO_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	0.43742147	0.030425964	GO_SKELETAL_SYSTEM_DEVELOPMENT	0.36691362	0.042	GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS	0.54901665	0.012552301
GO_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	0.61763716	0.030637255	GO_SKELETAL_SYSTEM_MORPHOGENESIS	0.40280643	0.042042043	GO_REGULATION_OF_TISSUE_REMODELING	0.5856723	0.012565445
GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.55173326	0.031105991	GO_TRIGLYCERIDE_METABOLIC_PROCESS	0.4659322	0.042443063	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	0.68873787	0.012658228
GO_REGULATION_OF_RUFFLE_ASSEMBLY	0.6202098	0.03125	GO_POSITIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	0.51193	0.042857144	GO_P38MAPK_CASCADE	0.58480066	0.012793177
GO_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT	0.5355031	0.031354982	GO_EPITHELIAL_CELL_PROLIFERATION	0.3831577	0.043	GO_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	0.6594781	0.012835473
GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	0.56910866	0.031764705	GO_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	0.46832943	0.043112513	GO_CELL_CELL_JUNCTION_ORGANIZATION	0.45973712	0.013
GO_EXOCRINE_SYSTEM_DEVELOPMENT	0.5641632	0.03180212	GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	0.43503216	0.043165468	GO_UROGENITAL_SYSTEM_DEVELOPMENT	0.43449244	0.013
GO_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS	0.5998993	0.031823747	GO_CELL_CELL_JUNCTION_ORGANIZATION	0.39796123	0.04317269	GO_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	0.42653167	0.013
GO_REPRODUCTIVE_BEHAVIOR	0.6644489	0.031887755	GO_RESPONSE_TO_MINERALOCORTICOID	0.57838213	0.04317386	GO_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	0.41244474	0.013
GO_ORGANIC_ANION_TRANSPORT	0.40077606	0.03203203	GO_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	0.5939047	0.04352941	GO_REGULATION_OF_CALCIUM_ION_TRANSPORT	0.45518535	0.013013013
GO_RESPONSE_TO_MINERALOCORTICOID	0.63499993	0.032098766	GO_LUNG_EPITHELIUM_DEVELOPMENT	0.53928185	0.043721974	GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	0.4550338	0.013013013
GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.5757816	0.03221957	GO_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	0.36968496	0.044	GO_LEARNING	0.4886671	0.013026052
GO_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	0.5029082	0.032258064	GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	0.42863885	0.044057377	GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	0.45993912	0.013026052
GO_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	0.54758394	0.032520324	GO_COLLAGEN_FIBRIL_ORGANIZATION	0.49687624	0.04408602	GO_NEUROMUSCULAR_PROCESS	0.5078112	0.013118062
GO_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	0.64707184	0.032648128	GO_CELLULAR_RESPONSE_TO_FLUID_SHEAR_STRESS	0.6078261	0.044152744	GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	0.53105384	0.01336074
GO_NEURAL_RETINA_DEVELOPMENT	0.5459132	0.032863848	GO_GLUCOSE_METABOLIC_PROCESS	0.39478213	0.044176705	GO_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	0.54582566	0.013374486
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS	0.475907	0.03304904	GO_INTERFERON_GAMMA_PRODUCTION	0.49791348	0.044181034	GO_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	0.63581073	0.013559322
GO_IRON_ION_HOMEOSTASIS	0.5041488	0.03311258	GO_P38MAPK_CASCADE	0.5182053	0.044368602	GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	0.63750774	0.013590034
GO_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.55657345	0.03341014	GO_HEAD_MORPHOGENESIS	0.51998895	0.044565216	GO_INTERLEUKIN_1_BETA_PRODUCTION	0.57545155	0.01378579
GO_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	0.5347256	0.033632286	GO_RETINOL_METABOLIC_PROCESS	0.5685182	0.04467354	GO_SPHINGOLIPID_METABOLIC_PROCESS	0.470189	0.014
GO_BONE_CELL_DEVELOPMENT	0.60006356	0.033694346	GO_ZINC_ION_HOMEOSTASIS	0.56461847	0.044827588	GO_RESPONSE_TO_ALCOHOL	0.44816458	0.014
GO_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	0.65244794	0.03375	GO_SECOND_MESSENGER_MEDIATED_SIGNALING	0.37933466	0.045	GO_CONNECTIVE_TISSUE_DEVELOPMENT	0.44919848	0.014
GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	0.6318075	0.033775635	GO_GLUCOSE_IMPORT	0.49494752	0.045016076	GO_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	0.45182312	0.014014014
GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	0.48322213	0.03380589	GO_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION	0.5945728	0.04572804	GO_LIPID_HOMEOSTASIS	0.491999	0.014098691
GO_STEROL_BIOSYNTHETIC_PROCESS	0.5077697	0.034151547	GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	0.5945288	0.045774646	GO_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	0.5006496	0.014112903
GO_HORMONE_TRANSPORT	0.42869735	0.034517765	GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	0.60068864	0.04589372	GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.5028069	0.014127145
GO_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	0.48982084	0.034773447	GO_RESPONSE_TO_INORGANIC_SUBSTANCE	0.35912424	0.046	GO_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC	0.5118305	0.014227643
GO_INTERFERON_BETA_PRODUCTION	0.5683998	0.034802783	GO_TRNA_METABOLIC_PROCESS	0.3945253	0.046138417	GO_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS	0.55074316	0.014256619
GO_TRANSMISSION_OF_NERVE_IMPULSE	0.5453328	0.035128806	GO_RESPONSE_TO_ANESTHETIC	0.48971716	0.04628633	GO_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	0.61158276	0.014317181
GO_REGULATION_OF_PEPTIDE_HORMONE_SECRETION	0.44646424	0.03516029	GO_ACTIN_MEDIATED_CELL_CONTRACTION	0.44232875	0.046296295	GO_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY	0.6512014	0.014332966
GO_BONE_RESORPTION	0.56499755	0.035252646	GO_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	0.55948687	0.04648526	GO_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	0.60131615	0.014348786
GO_RESPONSE_TO_TYPE_I_INTERFERON	0.52550614	0.035469107	GO_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	0.41885355	0.046511628	GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	0.66266704	0.014428413
GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	0.6413408	0.035495717	GO_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	0.4306171	0.046747968	GO_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION	0.65491474	0.014656144
GO_NEURON_FATE_COMMITMENT	0.5841529	0.035545025	GO_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	0.6004597	0.047003526	GO_SMOOTH_MUSCLE_CELL_MIGRATION	0.5345208	0.014736842
GO_ENERGY_HOMEOSTASIS	0.6122077	0.035629455	GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	0.5685643	0.04701835	GO_BICARBONATE_TRANSPORT	0.6484853	0.014789534
GO_CELLULAR_RESPONSE_TO_KETONE	0.4999078	0.035675675	GO_REGULATION_OF_NEUROTRANSMITTER_LEVELS	0.3820354	0.04709419	GO_CYTOLYSIS	0.6671105	0.014908257
GO_POSITIVE_REGULATION_OF_LOCOMOTION	0.3948679	0.036	GO_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	0.47319221	0.047169812	GO_POSITIVE_REGULATION_OF_SECRETION	0.43279105	0.015
GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	0.650111	0.036477987	GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	0.4025277	0.047188755	GO_SIGNAL_RELEASE	0.42326835	0.015
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.50663894	0.036796536	GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.4395181	0.047817048	GO_EMBRYONIC_ORGAN_DEVELOPMENT	0.41820768	0.015
GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	0.5966572	0.036817104	GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	0.37340653	0.048	GO_REGULATION_OF_BLOOD_CIRCULATION	0.44907874	0.015015015
